facetGroup_PANTS_SIZE,facetGroup,,,,,,,PANTS,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_PANTS_STYLE,facetGroup,,,,,,,PANTS,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_COLOR,facetGroup,,,,,,,STELLA,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_MATERIAL,facetGroup,,,,,,,STELLA,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_SIZE,facetGroup,,,,,,,STELLA,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_STYLE,facetGroup,,,,,,,STELLA,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_100026_APPAREL_PANTS,product,100026,Pleated pants,S2151,"These cuffed, cropped wool pants feature slant hip pockets and welt back pockets. Contrast patches at waistband and pleats at front. Hook-and-eye closure. 9' rise. 25' inseam. Fabrication: Stretch wool flannel.  97 virgin wool/3% elastane. Dry clean.",,,PANTS,APPAREL,0,Pants,,/osafe_theme/images/catalog/products/small/croppedpant_1_100002-000016.jpg,,/osafe_theme/images/catalog/products/small/croppedpant_2_100002-000016.jpg,,/osafe_theme/images/catalog/products/large/croppedpant_1_100002-000016.jpg,,,,286.000,286.000,0,310,0,0.0,,2011-10-12T00:00:000Z,,0,Stella Designs,,,Grey,,Medium,,
facetGroup_PANTS_COLOR,facetGroup,,,,,,,PANTS,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_PANTS_MATERIAL,facetGroup,,,,,,,PANTS,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_PANTS_SIZE,facetGroup,,,,,,,PANTS,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_PANTS_STYLE,facetGroup,,,,,,,PANTS,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_COLOR,facetGroup,,,,,,,STELLA,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_MATERIAL,facetGroup,,,,,,,STELLA,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_SIZE,facetGroup,,,,,,,STELLA,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_STYLE,facetGroup,,,,,,,STELLA,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_100027_APPAREL_PANTS,product,100027,Lace Flare Pants,S2161,These lace flare pants feature welt back pockets and a 2 hook-and-eye closure. 24' leg opening. Lined. 7.5' rise. 34' inseam.  Fabrication: Lace.  Self: 70% cotton/30% nylon. Lining: 95% polyester/5% spandex. Dry clean.,,,PANTS,APPAREL,0,Pants,,/osafe_theme/images/catalog/products/small/flarepants_1_100002-000017.jpg,,/osafe_theme/images/catalog/products/small/flarepants_2_100002-000017.jpg,,/osafe_theme/images/catalog/products/large/flarepants_1_100002-000017.jpg,,,,225.000,225.000,0,320,0,0.0,,2011-10-12T00:00:000Z,,0,Stella Designs,,,White,,X-Small,,
facetGroup_PANTS_COLOR,facetGroup,,,,,,,PANTS,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_PANTS_MATERIAL,facetGroup,,,,,,,PANTS,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_PANTS_SIZE,facetGroup,,,,,,,PANTS,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_PANTS_STYLE,facetGroup,,,,,,,PANTS,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_VERA_COLOR,facetGroup,,,,,,,VERA,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_VERA_MATERIAL,facetGroup,,,,,,,VERA,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_VERA_SIZE,facetGroup,,,,,,,VERA,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_VERA_STYLE,facetGroup,,,,,,,VERA,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_100028_APPAREL_PANTS,product,100028,Razor pants,V2171,"These wool skinny pants feature slant pockets and welt coin pockets at the hip. Flap-welt pockets and darting at back. Extended-tab, hook-and-eye closure. 13' leg opening.  9' rise. 34' inseam.  Fabrication: Wool crepe. 100% virgin wool. Dry clean.",,,PANTS,APPAREL,0,Pants,,/osafe_theme/images/catalog/products/small/skinnypants1_100002-100018.jpg,,/osafe_theme/images/catalog/products/small/skinnypants2_100002-100018.jpg,,/osafe_theme/images/catalog/products/large/skinnypants1_100002-100018.jpg,,,,970.000,970.000,0,330,0,0.0,,2011-10-12T00:00:000Z,,0,Vera Wang,,,Red,,X-Small,,
facetGroup_DONATELLI_COLOR,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_MATERIAL,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_SIZE,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_STYLE,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_PANTS_COLOR,facetGroup,,,,,,,PANTS,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_PANTS_MATERIAL,facetGroup,,,,,,,PANTS,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_PANTS_SIZE,facetGroup,,,,,,,PANTS,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_PANTS_STYLE,facetGroup,,,,,,,PANTS,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_100029_APPAREL_PANTS,product,100029,Straight leg pants,L2181,These straight-leg cotton pants feature slant hip pockets and a welt back pocket. Single hook-and-eye closure. 14' leg opening. 10' rise. 30' inseam. Fabrication: Woven cotton.  80% cotton/20% hemp. Dry clean.,,,PANTS,APPAREL,0,Pants,,/osafe_theme/images/catalog/products/small/straightleg1_100002-000019.jpg,,/osafe_theme/images/catalog/products/small/straightleg2_100002-000019.jpg,,/osafe_theme/images/catalog/products/large/straightleg1_100002-000019.jpeg,,,,206.500,206.500,0,340,0,0.0,,2011-10-12T00:00:000Z,,0,by Donatelli,,,Orange,,Medium,,
facetGroup_PANTS_COLOR,facetGroup,,,,,,,PANTS,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_PANTS_MATERIAL,facetGroup,,,,,,,PANTS,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_PANTS_SIZE,facetGroup,,,,,,,PANTS,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_PANTS_STYLE,facetGroup,,,,,,,PANTS,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_COLOR,facetGroup,,,,,,,STELLA,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_MATERIAL,facetGroup,,,,,,,STELLA,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_SIZE,facetGroup,,,,,,,STELLA,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_STYLE,facetGroup,,,,,,,STELLA,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_100030_APPAREL_PANTS,product,100030,Lizzie Trouser pants,S2191,These flare pants feature slant hip pockets and welt back pockets. Double hook-and-eye closure. 8' rise. 35' inseam. Fabrication: Stretch twill. 95% polyester/5% elastane. Dry clean.,,,PANTS,APPAREL,0,Pants,,/osafe_theme/images/catalog/products/small/trouserpant1_100002-000020.jpg,,/osafe_theme/images/catalog/products/small/trouserpant2_100002-000020.jpg,,/osafe_theme/images/catalog/products/large/trouserpant1_100002-000020.jpg,,,,185.500,185.500,0,350,0,0.0,,2011-10-12T00:00:000Z,,0,Stella Designs,,,Grey,,Small,,
facetGroup_PANTS_COLOR,facetGroup,,,,,,,PANTS,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_PANTS_MATERIAL,facetGroup,,,,,,,PANTS,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_PANTS_SIZE,facetGroup,,,,,,,PANTS,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_PANTS_STYLE,facetGroup,,,,,,,PANTS,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_VERA_COLOR,facetGroup,,,,,,,VERA,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_VERA_MATERIAL,facetGroup,,,,,,,VERA,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_VERA_SIZE,facetGroup,,,,,,,VERA,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_VERA_STYLE,facetGroup,,,,,,,VERA,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_100031_APPAREL_PANTS,product,100031,High waisted corduroy pants,V2201,"These high-waisted, wide-leg corduroy pants feature slant hip pockets and button-welt back pockets. Hook-and-eye closure. 26' leg opening. 12' rise. 35' inseam. Fabrication: Thick-wale corduroy. 100% cotton. Dry clean.",,,PANTS,APPAREL,0,Pants,,/osafe_theme/images/catalog/products/small/wideleg1_100002-000021.jpg,,/osafe_theme/images/catalog/products/small/wideleg2_100002-000021.jpg,,/osafe_theme/images/catalog/products/large/wideleg1_100002-000021.jpg,,,,295.000,295.000,0,360,0,0.0,,2011-10-12T00:00:000Z,,0,Vera Wang,,,Red,,Large,,
facetGroup_DONATELLI_COLOR,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_MATERIAL,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_SIZE,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_STYLE,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_PANTS_COLOR,facetGroup,,,,,,,PANTS,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_PANTS_MATERIAL,facetGroup,,,,,,,PANTS,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_PANTS_SIZE,facetGroup,,,,,,,PANTS,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_PANTS_STYLE,facetGroup,,,,,,,PANTS,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_100044_APPAREL_PANTS,product,100044,Leather leggings,L2241,These leather skinny pants feature slant hip pockets and patch back pockets. Single-button closure. Seam details at knee. 10' leg opening. Fabric backing. 8' rise. 28' inseam. Fabrication: Wrinkled leather. 100% leather. Leather clean.,,,PANTS,APPAREL,0,Pants,,/osafe_theme/images/catalog/products/small/legging1_100002-000025.jpg,,/osafe_theme/images/catalog/products/small/legging2_100002-000025.jpg,,/osafe_theme/images/catalog/products/large/legging1_100002-000025.jpg,,,,895.000,895.000,0,470,0,0.0,,2011-10-12T00:00:000Z,,0,by Donatelli,,,Black,,Medium,,
productCategory_ROMPERS,productCategory,,,,,,,RNY_CATEGORY_ROOT APPAREL ROMPERS,,2,Rompers,/osafe_theme/images/catalog/categories/romper1_100002-000024.jpg,,,,,,,,,,,,,,,,,,0,,,,,,,,
facetGroup_ROMPERS_COLOR,facetGroup,,,,,,,ROMPERS,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_ROMPERS_MATERIAL,facetGroup,,,,,,,ROMPERS,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_ROMPERS_SIZE,facetGroup,,,,,,,ROMPERS,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_ROMPERS_STYLE,facetGroup,,,,,,,ROMPERS,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_VERA_COLOR,facetGroup,,,,,,,VERA,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_VERA_MATERIAL,facetGroup,,,,,,,VERA,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_VERA_SIZE,facetGroup,,,,,,,VERA,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_VERA_STYLE,facetGroup,,,,,,,VERA,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_100043_APPAREL_ROMPERS,product,100043,Embroidered romper,V2231,This cotton romper features scalloped eyelet trim at the neckline and leg openings. Ruching at yoke and gathered elastic banding at waist. 8-button side closure. Adjustable canvas spaghetti straps. 2' inseam  Fabrication: Woven cotton. 100% cotton. Wash c,,,ROMPERS,APPAREL,0,Rompers,,/osafe_theme/images/catalog/products/small/romper1_100002-000024.jpg,,/osafe_theme/images/catalog/products/small/romper2_100002-000024.jpg,,/osafe_theme/images/catalog/products/large/romper1_100002-000024.jpg,,,,110.000,110.000,0,10,0,0.0,,2011-10-12T00:00:000Z,,0,Vera Wang,,,Blue,,Medium,,
facetGroup_ROMPERS_COLOR,facetGroup,,,,,,,ROMPERS,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_ROMPERS_MATERIAL,facetGroup,,,,,,,ROMPERS,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_ROMPERS_SIZE,facetGroup,,,,,,,ROMPERS,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_ROMPERS_STYLE,facetGroup,,,,,,,ROMPERS,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_51064_APPAREL_ROMPERS,product,51064,Miriame Romper,R1000,"Command attention in the lovely Gabriella Rocha™ Miriame Romper.  One-shoulder romper made with stretch fabric.  Single three-quarter bell sleeve.  Gathered at the waist.  92% polyester, 8% spandex.  Hand wash cold, line dry.  Made in the U.S.A. of imported materials.  Measurements:  Waist Measurement: 24 in  Outseam: 24 in  Inseam: 3 in  Front Rise: 23 in  Back Rise: 25 in  Leg Opening: 26 in  ",,,ROMPERS,APPAREL,0,Rompers,,/osafe_theme/images/catalog/products/small/Romper_Front2.jpeg,,/osafe_theme/images/catalog/products/small/Romper_Back.jpeg,,/osafe_theme/images/catalog/products/large/Romper_Front2.jpeg,,,,82.990,52.990,0,20,0,0.0,,2012-10-17T00:00:000Z,,0,,,,,,,,
productCategory_SHORTS,productCategory,,,,,,,RNY_CATEGORY_ROOT APPAREL SHORTS,,2,Shorts,/osafe_theme/images/catalog/categories/kneeshorts1_100002-000022.jpg,,,,,,,,,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_COLOR,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_MATERIAL,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_SIZE,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_STYLE,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_SHORTS_COLOR,facetGroup,,,,,,,SHORTS,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_SHORTS_MATERIAL,facetGroup,,,,,,,SHORTS,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_SHORTS_SIZE,facetGroup,,,,,,,SHORTS,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_SHORTS_STYLE,facetGroup,,,,,,,SHORTS,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_100032_APPAREL_SHORTS,product,100032,Side buckle Bermuda shorts,L2211,These twill shorts feature slant hip pockets and button-welt back pockets. Buckled tab details at sides. Double hook-and-eye closure.  8' rise. 12' inseam. Fabrication: Stretch twill.  98% cotton/2% spandex. Wash cold.,,,SHORTS,APPAREL,0,Shorts,,/osafe_theme/images/catalog/products/small/kneeshorts1_100002-000022_grey.jpg,,/osafe_theme/images/catalog/products/small/kneeshorts2_100002-000022_grey.jpg,,/osafe_theme/images/catalog/products/large/kneeshorts1_100002-000022_grey.jpg,,,,185.000,185.000,0,370,0,0.0,,2011-10-12T00:00:000Z,,0,by Donatelli,,,White Grey,,X-Small Small Medium Large,,
facetGroup_SHORTS_COLOR,facetGroup,,,,,,,SHORTS,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_SHORTS_MATERIAL,facetGroup,,,,,,,SHORTS,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_SHORTS_SIZE,facetGroup,,,,,,,SHORTS,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_SHORTS_STYLE,facetGroup,,,,,,,SHORTS,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_COLOR,facetGroup,,,,,,,STELLA,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_MATERIAL,facetGroup,,,,,,,STELLA,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_SIZE,facetGroup,,,,,,,STELLA,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_STYLE,facetGroup,,,,,,,STELLA,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_100042_APPAREL_SHORTS,product,100042,Cuffed leather shorts,S2221,These cuffed leather shorts feature slant hip pockets and welt back pockets. Double hook-and-eye closure. 8.5 rise. 4' inseam. Fabrication: Leather. 100% leather. Dry clean.,,,SHORTS,APPAREL,0,Shorts,,/osafe_theme/images/catalog/products/small/shortshorts1_100002-000023.jpg,,/osafe_theme/images/catalog/products/small/shortshorts2_100002-000023.jpg,,/osafe_theme/images/catalog/products/large/shortshorts1_100002-000023.jpg,,,,396.000,396.000,0,450,0,0.0,,2011-10-12T00:00:000Z,,0,Stella Designs,,,Black,,Medium,,
productCategory_SKIRTS,productCategory,,,,,,,RNY_CATEGORY_ROOT APPAREL SKIRTS,,2,Skirts,/osafe_theme/images/catalog/categories/fullskirt1_100002-000035.jpg,,,,,,,,,,,,,,,,,,0,,,,,,,,
facetGroup_SKIRTS_COLOR,facetGroup,,,,,,,SKIRTS,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_SKIRTS_MATERIAL,facetGroup,,,,,,,SKIRTS,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_SKIRTS_SIZE,facetGroup,,,,,,,SKIRTS,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_SKIRTS_STYLE,facetGroup,,,,,,,SKIRTS,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_VERA_COLOR,facetGroup,,,,,,,VERA,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_VERA_MATERIAL,facetGroup,,,,,,,VERA,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_VERA_SIZE,facetGroup,,,,,,,VERA,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_VERA_STYLE,facetGroup,,,,,,,VERA,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_100055_APPAREL_SKIRTS,product,100055,Flannel patchwork skirt,L2351,"This patchwork skirt features contrast silk trim and a 7' back slit. Hidden side zip. Lined. 36' long, measured from shoulder. Fabrication: Flannel. Shell: 100% polyester. Combo 1: 65% polyester/35% rayon. Combo 2: 54% polyester/44% virgin wool/2% elastan",,,SKIRTS,APPAREL,0,Skirts,,/osafe_theme/images/catalog/products/small/kneeskirt1_100002-000036.jpg,,/osafe_theme/images/catalog/products/small/kneeskirt2_100002-000036.jpg,,/osafe_theme/images/catalog/products/large/kneeskirt1_100002-000036.jpg,,,,325.000,325.000,0,20,0,0.0,,2011-10-12T00:00:000Z,,0,Vera Wang,,multi-pocket,Olive Multi,wool_crepe,Small One_Size,,
facetGroup_SKIRTS_COLOR,facetGroup,,,,,,,SKIRTS,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_SKIRTS_MATERIAL,facetGroup,,,,,,,SKIRTS,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_SKIRTS_SIZE,facetGroup,,,,,,,SKIRTS,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_SKIRTS_STYLE,facetGroup,,,,,,,SKIRTS,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_COLOR,facetGroup,,,,,,,STELLA,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_MATERIAL,facetGroup,,,,,,,STELLA,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_SIZE,facetGroup,,,,,,,STELLA,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_STELLA_STYLE,facetGroup,,,,,,,STELLA,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_100057_APPAREL_SKIRTS,product,100057,Dropped peplum skirt,S2371,This silk skirt features zipper trim at the dropped peplum. Hidden zip and 9' slit at back. 28' long.  Fabrication: Silk crepe. 100% silk. Dry clean.,,,SKIRTS,APPAREL,0,Skirts,,/osafe_theme/images/catalog/products/small/teaskirt1_100002-000038.jpg,,/osafe_theme/images/catalog/products/small/teaskirt2_100002-000038.jpg,,/osafe_theme/images/catalog/products/large/teaskirt1_100002-000038.jpg,,,,495.000,495.000,0,40,0,0.0,,2011-10-12T00:00:000Z,,0,Stella Designs,,,Black,,Small,,
facetGroup_SKIRTS_COLOR,facetGroup,,,,,,,SKIRTS,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_SKIRTS_MATERIAL,facetGroup,,,,,,,SKIRTS,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_SKIRTS_SIZE,facetGroup,,,,,,,SKIRTS,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_SKIRTS_STYLE,facetGroup,,,,,,,SKIRTS,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_VERA_COLOR,facetGroup,,,,,,,VERA,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_VERA_MATERIAL,facetGroup,,,,,,,VERA,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_VERA_SIZE,facetGroup,,,,,,,VERA,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_VERA_STYLE,facetGroup,,,,,,,VERA,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
product_100058_APPAREL_SKIRTS,product,100058,Drama fringe skirt,V2381,This miniskirt features contrast rope fringe and a hidden back zip. 14' long. Fabrication: Woven. 100% polyester. Wash cold.,,,SKIRTS,APPAREL,0,Skirts,,/osafe_theme/images/catalog/products/small/miniskirt1_100002-000039.jpg,,/osafe_theme/images/catalog/products/small/miniskirt2_100002-000039.jpg,,/osafe_theme/images/catalog/products/large/miniskirt1_100002-000039.jpg,,,,340.000,340.000,0,50,0,0.0,,2011-10-12T00:00:000Z,,0,Vera Wang,,,Yellow,,Large,,
facetGroup_DONATELLI_COLOR,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_MATERIAL,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_SIZE,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
facetGroup_DONATELLI_STYLE,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,STYLE,STYLE,STYLE,,,,,,,,,,0,,,,,,,,
facetGroup_SKIRTS_COLOR,facetGroup,,,,,,,SKIRTS,,0,,,,,,,,COLOR,COLOR,COLOR,,,,,,,,,,0,,,,,,,,
facetGroup_SKIRTS_MATERIAL,facetGroup,,,,,,,SKIRTS,,0,,,,,,,,MATERIAL,MATERIAL,MATERIAL,,,,,,,,,,0,,,,,,,,
facetGroup_SKIRTS_SIZE,facetGroup,,,,,,,SKIRTS,,0,,,,,,,,SIZE,SIZE,SIZE,,,,,,,,,,0,,,,,,,,
